Country,Collection,WGS84 N,WGS84 E,Species,Time
Suomi,Finnish Insect Database,60.343595,24.551678,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-26
Suomi,Finnish Insect Database,60.247047,25.127984,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-26
Suomi,Finnish Insect Database,60.333585,25.358432,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-26
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.583103,23.377809,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-25 [12:20-14:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.114068,23.343202,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-25 [12:40-15:35]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.114068,23.343202,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-25 [12:40-15:35]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.114068,23.343202,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-25 [12:40-15:35]
Suomi,Finnish Insect Database,60.420175,25.118037,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-25
Suomi,Finnish Insect Database,61.764275,25.680489,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-25
Suomi,Finnish Insect Database,61.764092,25.661555,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-25
Suomi,Finnish Insect Database,61.746333,25.681257,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-25
Suomi,Finnish Insect Database,61.74615,25.662335,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-25
Suomi,Finnish Insect Database,63.502412,25.891949,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-25
Suomi,Finnish Insect Database,60.581749,23.374548,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-25
Suomi,Lajitietokeskus/FinBIF - iNaturalist Suomi Finland,60.2402,24.81329,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-25
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-24 [13:16-15:04]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.068706,25.881394,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-24 [16:00-17:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.068706,25.881394,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-24 [16:00-17:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.068706,25.881394,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-24 [16:00-17:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.7082,21.605794,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-24 [0:00-23:59]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.7082,21.605794,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-24 [0:00-23:59]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.7082,21.605794,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-24 [0:00-23:59]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.7082,21.605794,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-24 [0:00-23:59]
Suomi,Finnish Insect Database,62.319658,29.6492,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-24
Suomi,Finnish Insect Database,60.344725,23.763442,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-24
Suomi,Finnish Insect Database,61.065995,25.876346,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-24
Suomi,Finnish Insect Database,61.682468,21.609241,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-24
Suomi,Finnish Insect Database,62.319658,29.6492,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-23
Suomi,Finnish Insect Database,61.388076,28.241111,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-23
Suomi,Lajitietokeskus/FinBIF - iNaturalist Suomi Finland,60.24023,24.81336,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-23
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.048266,20.160153,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-22 [13:30-15:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.048266,20.160153,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-22 [13:30-15:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-22 [11:00-13:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-22 [11:00-13:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-22 [11:00-13:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-22 [11:00-13:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-22 [11:00-13:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-22 [11:00-13:50]
Suomi,Finnish Insect Database,62.319658,29.6492,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-22
Eesti,Hatikka.fi observations,57.939,26.672,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-22
Suomi,Finnish Insect Database,61.794601,25.57477,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-22
Suomi,Finnish Insect Database,60.023252,20.165048,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-22
Suomi,Finnish Insect Database,62.617726,22.220695,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-22
Suomi,Finnish Insect Database,62.482764,27.764631,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-22
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.549439,25.182707,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-20 [10:25-13:15]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.549439,25.182707,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-20 [10:25-13:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.341622,25.226212,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-20 [10:47-12:32]
Suomi,KUO Lepidoptera collections (NW-Europe),62.517105,27.870501,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-20
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.994452,24.524329,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-19 [15:00-16:25]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.994452,24.524329,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-19 [15:00-16:25]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.994452,24.524329,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-19 [15:00-16:25]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.994452,24.524329,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-19 [15:00-16:25]
Suomi,Finnish Insect Database,62.319658,29.6492,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-19
Suomi,Finnish Insect Database,60.343595,24.551678,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-19
Suomi,Finnish Insect Database,60.968956,24.524168,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-19
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.583103,23.377809,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:20-14:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.380377,19.962867,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [13:15-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.380377,19.962867,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [13:15-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.380377,19.962867,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [13:15-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.380377,19.962867,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [13:15-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.380377,19.962867,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [13:15-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.380377,19.962867,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [13:15-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.437628,24.628623,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [10:15-12:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.437628,24.628623,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [10:15-12:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.437628,24.628623,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [10:15-12:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.437628,24.628623,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [10:15-12:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.437628,24.628623,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [10:15-12:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.261003,24.315981,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [10:30-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.261003,24.315981,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [10:30-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.445618,24.573496,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:40-15:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.445618,24.573496,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:40-15:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.445618,24.573496,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:40-15:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.576429,23.381773,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:26-14:43]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.408151,23.170202,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [11:10-12:05]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.408151,23.170202,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [11:10-12:05]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.408151,23.170202,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [11:10-12:05]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.408151,23.170202,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [11:10-12:05]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.408151,23.170202,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [11:10-12:05]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.408151,23.170202,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [11:10-12:05]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:00-14:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:00-14:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:00-14:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:00-14:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:00-14:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:00-14:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:00-14:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:00-14:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:00-14:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:00-14:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:00-14:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:00-14:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.025388,25.167948,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:20-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.025388,25.167948,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:20-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.025388,25.167948,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:20-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.025388,25.167948,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:20-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.025388,25.167948,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:20-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.025388,25.167948,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:20-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.025388,25.167948,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [12:20-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.272255,25.128856,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [13:20-14:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.272255,25.128856,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [13:20-14:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.272255,25.128856,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [13:20-14:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.272255,25.128856,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18 [13:20-14:55]
Suomi,Finnish Insect Database,62.319658,29.6492,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18
Suomi,Finnish Insect Database,60.257122,24.738834,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18
Suomi,Finnish Insect Database,60.382899,23.171632,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18
Suomi,Finnish Insect Database,60.355241,19.968057,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18
Suomi,Finnish Insect Database,60.99988,25.167013,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18
Suomi,Finnish Insect Database,60.247047,25.127984,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18
Suomi,Finnish Insect Database,62.539383,27.90015,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18
Suomi,Finnish Insect Database,62.964285,28.080889,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18
Suomi,Finnish Insect Database,60.581749,23.374548,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-18
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.219257,19.816406,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-17 [15:00-17:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.219257,19.816406,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-17 [15:00-17:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.219257,19.816406,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-17 [15:00-17:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.219257,19.816406,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-17 [15:00-17:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.219257,19.816406,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-17 [15:00-17:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.373624,19.836896,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-17 [11:30-13:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.373624,19.836896,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-17 [11:30-13:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.464541,24.626659,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-17 [10:30-16:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.464541,24.626659,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-17 [10:30-16:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",59.868926,23.205643,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-17 [14:55-16:20]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",59.855152,23.133946,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-17 [11:46-13:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-17 [14:50-16:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-17 [14:50-16:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-17 [14:50-16:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.648884,26.122176,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-17 [11:58-15:12]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.648884,26.122176,sitruunaperhonen (fi) — Gonepteryx rhamni,2002-07-17 [11:58-15:12]
